source,target,weight,type,electrode
e8_t128,e13_t128,0.7678,inter,C3-P3
e8_t128,e14_t128,0.871,inter,C3-PZ
e8_t128,e16_t128,0.713,inter,C3-P8
e8_t128,e18_t128,0.9588,inter,C3-OZ
e8_t128,e19_t128,0.9075,inter,C3-O2
e8_t128,e20_t128,0.7489,inter,C3-A1
e8_t128,e21_t128,0.8023,inter,C3-A2
e8_t128,e22_t128,0.871,inter,C3-T9
e9_t128,e10_t128,0.9232,inter,CZ-C4
e9_t128,e11_t128,0.7554,inter,CZ-T8
e9_t128,e12_t128,0.9705,inter,CZ-P7
e9_t128,e13_t128,0.9315,inter,CZ-P3
e9_t128,e14_t128,0.9583,inter,CZ-PZ
e9_t128,e15_t128,0.5699,inter,CZ-P4
e9_t128,e16_t128,0.7956,inter,CZ-P8
e9_t128,e18_t128,0.8843,inter,CZ-OZ
e9_t128,e19_t128,0.8098,inter,CZ-O2
e9_t128,e20_t128,0.9054,inter,CZ-A1
e9_t128,e21_t128,0.9252,inter,CZ-A2
e9_t128,e22_t128,0.9583,inter,CZ-T9
e10_t128,e11_t128,0.8698,inter,C4-T8
e10_t128,e12_t128,0.9497,inter,C4-P7
e10_t128,e13_t128,0.9503,inter,C4-P3
e10_t128,e14_t128,0.9259,inter,C4-PZ
e10_t128,e15_t128,0.7015,inter,C4-P4
e10_t128,e16_t128,0.635,inter,C4-P8
e10_t128,e18_t128,0.7348,inter,C4-OZ
e10_t128,e19_t128,0.6726,inter,C4-O2
e10_t128,e20_t128,0.9172,inter,C4-A1
e10_t128,e21_t128,0.9233,inter,C4-A2
e10_t128,e22_t128,0.9259,inter,C4-T9
e11_t128,e12_t128,0.79,inter,T8-P7
e11_t128,e13_t128,0.8379,inter,T8-P3
e11_t128,e14_t128,0.8031,inter,T8-PZ
e11_t128,e15_t128,0.6652,inter,T8-P4
e11_t128,e18_t128,0.518,inter,T8-OZ
e11_t128,e20_t128,0.7995,inter,T8-A1
e11_t128,e21_t128,0.8322,inter,T8-A2
e11_t128,e22_t128,0.8031,inter,T8-T9
e12_t128,e13_t128,0.9776,inter,P7-P3
e12_t128,e14_t128,0.9583,inter,P7-PZ
e12_t128,e15_t128,0.6212,inter,P7-P4
e12_t128,e16_t128,0.6658,inter,P7-P8
e12_t128,e18_t128,0.7954,inter,P7-OZ
e12_t128,e19_t128,0.7179,inter,P7-O2
e12_t128,e20_t128,0.9127,inter,P7-A1
e12_t128,e21_t128,0.9503,inter,P7-A2
e12_t128,e22_t128,0.9583,inter,P7-T9
e13_t128,e14_t128,0.9561,inter,P3-PZ
e13_t128,e15_t128,0.7294,inter,P3-P4
e13_t128,e16_t128,0.5963,inter,P3-P8
e13_t128,e18_t128,0.7191,inter,P3-OZ
e13_t128,e19_t128,0.6192,inter,P3-O2
e13_t128,e20_t128,0.9401,inter,P3-A1
e13_t128,e21_t128,0.9713,inter,P3-A2
e13_t128,e22_t128,0.9561,inter,P3-T9
e14_t128,e15_t128,0.7038,inter,PZ-P4
e14_t128,e16_t128,0.6763,inter,PZ-P8
e14_t128,e18_t128,0.8503,inter,PZ-OZ
e14_t128,e19_t128,0.7211,inter,PZ-O2
e14_t128,e20_t128,0.941,inter,PZ-A1
e14_t128,e21_t128,0.981,inter,PZ-A2
e14_t128,e22_t128,1.0,inter,PZ-T9
e15_t128,e20_t128,0.7316,inter,P4-A1
e15_t128,e21_t128,0.7704,inter,P4-A2
e15_t128,e22_t128,0.7038,inter,P4-T9
e16_t128,e17_t128,0.5098,inter,P8-O1
e16_t128,e18_t128,0.7506,inter,P8-OZ
e16_t128,e19_t128,0.7118,inter,P8-O2
e16_t128,e20_t128,0.6201,inter,P8-A1
e16_t128,e21_t128,0.6082,inter,P8-A2
e16_t128,e22_t128,0.6763,inter,P8-T9
e18_t128,e19_t128,0.907,inter,OZ-O2
e18_t128,e20_t128,0.7294,inter,OZ-A1
e18_t128,e21_t128,0.7869,inter,OZ-A2
e18_t128,e22_t128,0.8503,inter,OZ-T9
e19_t128,e20_t128,0.5987,inter,O2-A1
e19_t128,e21_t128,0.6268,inter,O2-A2
e19_t128,e22_t128,0.7211,inter,O2-T9
e20_t128,e21_t128,0.9253,inter,A1-A2
e20_t128,e22_t128,0.941,inter,A1-T9
e21_t128,e22_t128,0.981,inter,A2-T9
